review_id,publish_date,rating,company_size,job_title,full_content,is_ai_relevant
10347530,2024-10-07T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Success,"What do you like best about Intercom?
We are very happy with Intercom as our customer support software. It is easy to use and to get answers to our clients.

What do you dislike about Intercom?
Merging duplicates can be finicky. It's nice to see the dupes, but combining them into a single converation is not that easy. It has lead to duplication of efforts as we are answering the same question(s) on multiple threads.

What problems is Intercom solving and how is that benefiting you?
Intercom acts as our support software",True
10293205,2024-09-23T00:00:00,5.0,Small-Business(50 or fewer emp.),Product support specialist,"What do you like best about Intercom?
I love the UI, the clarity in open tickets
Possibility to create macros and have saved links and articles
Report of our users and companies, tons of custom fields etc :)

What do you dislike about Intercom?
Sometimes the UI bugs out eg when I use split screen view (having 2 windows open in 1 monitor)

What problems is Intercom solving and how is that benefiting you?
We are providing support for our customers. I am benefiting from the clarity and systemization of conversations. Also I love the feedback function from customers",False
10365949,2024-10-13T00:00:00,4.5,Small-Business(50 or fewer emp.),COO,"What do you like best about Intercom?
Intercom is flexibile and powerful as a Help Desk. Its the best way for us to manage our shared inboxes and incoming requests.

What do you dislike about Intercom?
The AI formatting is not good. While the content is first class, I wish it didn't get give back huge blocks of text and made the responses more readable.

What problems is Intercom solving and how is that benefiting you?
Its the best way to manage a shared email inbox and create tickets",True
10371960,2024-10-15T00:00:00,5.0,Mid-Market(51-1000 emp.),Senior Customer Success,"What do you like best about Intercom?
Intercom is very easy to use, and track conversations as well as reasigning them, metrics etc

What do you dislike about Intercom?
sometimes we've faced some bugs on reportings but it was fixed by the team

What problems is Intercom solving and how is that benefiting you?
we need to have a support chat with our customers, and this involves different departments. since guest can as well be created this helps a lot showcasting customers communications with the account owners",False
9409196,2024-08-01T00:00:00,5.0,Mid-Market(51-1000 emp.),Joy Hotel Concierge Specialist,"What do you like best about Intercom?
It's easy to use, especially for business. Organizing emails and chats hasn't been this easy! We use it for ease of implementation, customer support, and ease of integration in our interactions with the clients frequently. We use the service everyday. It's not just about easy management of email comms, but also the integration to other apps that we are simultaneously using like Salesforce, Slack, etc.

What do you dislike about Intercom?
| can't think of anything at the moment.

What problems is Intercom solving and how is that benefiting you?
This is what we use for customer support for our email and chat lines. It is also integrated to our Slack accounts, GMail, Saleforce, etc.",True
10511254,2024-11-14T00:00:00,5.0,Mid-Market(51-1000 emp.),Head of CX,"What do you like best about Intercom?
Reports are very easy to create, the platform its simple and we have a great customer support by intercom, very quickly.

What do you dislike about Intercom?
I would love to have a bigger size of the inbox to chat with our clients.

What problems is Intercom solving and how is that benefiting you?
We didnt have traceability with the other cx software",False
9973937,2024-08-07T00:00:00,4.5,Small-Business(50 or fewer emp.),Customer Success Manager,"What do you like best about Intercom?
The tool is easy to use and has great UI. It is easy to manage several chats and collaborate with external support teams. It also has many great features to organize and manage ongoing and closed conversations. Plus, it's very versatile and offers features for in-product communication, help centers, etc. Oh, and their customer support is super helpful.

What do you dislike about Intercom?
The options for filtering conversations are limited (no way to filter by user data).

What problems is Intercom solving and how is that benefiting you?
It helps to deliver great customer service, get insights from the conversations and is perfect for companies working with external support teams.",False
10452657,2024-11-04T00:00:00,4.0,Small-Business(50 or fewer emp.),Data Operations Manager,"What do you like best about Intercom?
Intercom is innovative and constantly improving. Also, their platform solves the vast majority of issues in the customer support space.

What do you dislike about Intercom?
Surveys feature lacks a lot of functions

What problems is Intercom solving and how is that benefiting you?
Intercom helps my organization with a myriad of customer support needs - in-app communications, customer support via email and chat, survey administration, etc.",True
10251706,2024-09-14T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Concierge,"What do you like best about Intercom?
What I like about Intercom is its AI feature which can really help on creating email and responses. You just have to enter the keywords and you can choose however you like the email to be created.

What do you dislike about Intercom?
Everything is great with Intercom. Nothing you can say that is the least.

What problems is Intercom solving and how is that benefiting you?
It eases the issue of chatting to customers one at a time as you can talk with multiple customers at a time",True
10448189,2024-11-04T00:00:00,5.0,Small-Business(50 or fewer emp.),Brand Ambassador,"What do you like best about Intercom?
it is user friendly and makes my daily work easy and has simple features

What do you dislike about Intercom?
nothing, as I find it easy to operate as well as to navigate

What problems is Intercom solving and how is that benefiting you?
intercom is assisting me in the creation of tickets and is allowing me to store customer's complaints for further assistance.",True
9870102,2024-07-08T00:00:00,5.0,Small-Business(50 or fewer emp.),Product Operations manager,"What do you like best about Intercom?
I like that it offers a variety of different services, from support articles, product tours to support chat and much more. It's really easy to use once you get your head around it all

What do you dislike about Intercom?
Sometimes the support can take a bit longer to reply and we noticed that some niche things weren't working perfectly (such as tracking of clicks in surveys)

What problems is Intercom solving and how is that benefiting you?
Intercom is great when it comes to offering customer support - it helps us to facilitate the conversation with the users, publish support articles, create product tours, send product update emails and in-app messenging. It makes it easier to do everything from one place.",True
10146110,2024-09-02T00:00:00,5.0,Mid-Market(51-1000 emp.),Technical Support Manager,"What do you like best about Intercom?
One of the big differentiators is the ability to separate customer tickets from internal tickets (backoffice tickets).

What do you dislike about Intercom?
It is still difficult to find specific data and extract it.
For example, what is the most frequent question that comes into the chat?
Difficult to search for ticket attributes
Conditional fields in tickets

What problems is Intercom solving and how is that benefiting you?
With Intercom, we were able to centralize all our customer support, obtain service metrics, better structure our FAQ, and now we're starting to use Proactive Support",True
10390134,2024-10-20T00:00:00,5.0,Small-Business(50 or fewer emp.),CEO,"What do you like best about Intercom?
We love it - we're a tiny startup and didn't want to build out our user onboarding or support/feedback tools. Proactive Support is especially useful. The number of features is excellent.

What do you dislike about Intercom?
Proactive Support pricing tiers are too high.
Number of features perhaps overwhelming to understand/grasp easily.

What problems is Intercom solving and how is that benefiting you?
User onboarding upon sign-up + user support/marketing.",False
10346392,2024-10-07T00:00:00,4.5,Small-Business(50 or fewer emp.),Customer Experience Manager,"What do you like best about Intercom?
Visibility, intuitive design, scalability, expediting processes, flow of data between softwares, constant support from the team, easy to teach.

What do you dislike about Intercom?
Search functions are a bit rigid and can make quick data audits take longer than intended.

What problems is Intercom solving and how is that benefiting you?
Intercom is allowing our customer support processes to run on autopilot while creating visibility and access for the team to collaborate and resolve issues.",False
9871255,2024-07-08T00:00:00,4.5,Small-Business(50 or fewer emp.),Customer Success,"What do you like best about Intercom?
The most helpful feature of Intercom is the ability to save articles to our help center or store related answers, saving time by avoiding repetitive searches.

What do you dislike about Intercom?
It would be great to have an integration with Arcade software.

What problems is Intercom solving and how is that benefiting you?
Intercom helps us a lot by making communication with our customers much easier and faster. We can keep all our interactions in one place, so we always know what's going on and can respond quickly. It also lets us save helpful articles and answers, which means we don't waste time looking for the same information over and over again. Plus, it helps us stay in touch with our users through targeted messages and automation, which keeps them happy and engaged. The insights we get from Intercom also help us improve our services. Overall, it's made our work more efficient and our customers more satisfied.",True
9701210,2024-09-22T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Concierge Specialist,"What do you like best about Intercom?
What I like the most about the intercom is the new feature, which is the AI Fin. It allows us to search for added information quickly.

What do you dislike about Intercom?
The intercom can't detect other bookings that are linked to the phone number or emails used by the person who is reaching out to us.

What problems is Intercom solving and how is that benefiting you?
Since Intercom has its own AI, it actually helps us correct spelling, grammar, and punctuation.",True
10148426,2024-09-02T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
The best thing about intercom is that you can make possible any ideas that you have in mind for your business. You can create custom features and implement on intercom, alongside the workflows that customize the customer experience. Intercom has been the key to develop a self service support to our users and improve the quality of the content we provide.

Also, one of the most useful things about the platform is that the support specialist can always customize their interface and work in the best way for them.

What do you dislike about Intercom?
Something could be done to improve the platform is to facilitate the call with technical teams when needed help with integration of features.

What problems is Intercom solving and how is that benefiting you?
Intercom has been the key help on processes that we can automate. For example we use to handle bonuses requests manually and now we automated the process, being able to resolve 40k of contacts with no agent manual work.",False
9954843,2024-08-02T00:00:00,4.0,Small-Business(50 or fewer emp.),Community Manager,"What do you like best about Intercom?
Certainly the best part of Intercom for me is Fin AI. By learning from conversations, it generates new automatic responses that boost productivity by helping to answer repetitive questions.

What do you dislike about Intercom?
I'm not very fond of the platform's design, but I've seen worse. However, I know it follows a visual identity, and in that, Intercom is quite consistent.

What problems is Intercom solving and how is that benefiting you?
It centralizes my customer support channel and, therefore, increases my productivity because I can respond to everyone in the same place and also responses that arrive repeatedly end up generating automatic responses through Fin.",True
9891824,2024-07-15T00:00:00,5.0,Small-Business(50 or fewer emp.),Institutor,"What do you like best about Intercom?
It's the most comprehensive app that combines customer support and engagement functions at one place. Since it is all managed by one app, it works very smoothly. There are no multiple apps to manage. The Intercom app works out great to handle customer chats and tickets. It comes very handy. What i also love is the marketplace and the integrations with the different apps. It's like customer is requesting features in chat and in very next second, we can push it to clickup. Amazing.

What do you dislike about Intercom?
Honestly, there isn't anything that i dislike.

What problems is Intercom solving and how is that benefiting you?
Customer Help Desk, Knowledge Base, Engaging Customers",False
10419897,2024-10-28T00:00:00,4.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Very easy to use, I've implementend Intercom in a couple of days, by myself. The help center really helps our clitens and the messenger feature is very good to reach out our costumers

What do you dislike about Intercom?
The way that they charge the AI Agent feature.

What problems is Intercom solving and how is that benefiting you?
I was able to get closer to my clients. Intercom improved my help center in a more modern way and allowed me to help my support team. The Messenger app also allowed my support team to respond to customers faster.",True
10448148,2024-11-04T00:00:00,5.0,Small-Business(50 or fewer emp.),Brand ambassador,"What do you like best about Intercom?
Easy to use with chats and emails, it makes it easy to chat with with customers.

What do you dislike about Intercom?
nothing, it is a very easy-to-use tool,I like it.

What problems is Intercom solving and how is that benefiting you?
it makes it easy to communicate with clients and resolve their queries in a timely manner.",True
10444717,2024-11-01T00:00:00,5.0,Mid-Market(51-1000 emp.),Product Support,"What do you like best about Intercom?
Simple, easy to use, customer rating is reflected in real time - which is helpful to track feedback on product support.

What do you dislike about Intercom?
Nothing, Intercom is almost perfect, no flaws detected so far

What problems is Intercom solving and how is that benefiting you?
Login issues for user, troubleshooting, chat support with fron end users",False
9945993,2024-08-01T00:00:00,4.5,Small-Business(50 or fewer emp.),Customer Success Manager,"What do you like best about Intercom?
We use a lot of features such as surveys, chat, series and banners and help center in our app. We really like the wide range of possibilities of Intercom.

What do you dislike about Intercom?
Lack of polish language phone tool. I don't think this is a problem but we also would love to have some kind of CRM feature for measuring healthscore etc. in Intercom

What problems is Intercom solving and how is that benefiting you?
Intercom helps us with comunication with our users. We also have help center which is very helpful. We use Intercom also for creating tickets for bug issues.",False
6705069,2024-10-08T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Success Manager,"What do you like best about Intercom?
Cliche but, everything - Articles are detailed and integrations seem particularly valuable. The amount of features available is actually staggering and I still find myself stumbling across new functionality regularly

What do you dislike about Intercom?
Genuinely yet to find a friction point of any sort

What problems is Intercom solving and how is that benefiting you?
Seamless communication with customers, product tours when releasing new features and articles",True
7457335,2024-07-01T00:00:00,5.0,Mid-Market(51-1000 emp.),Shift Supervisor - Europe Region,"What do you like best about Intercom?
1. User-Friendly Interface
2. Full control over the Intercom Livechat app so we can customize it according to our need
3. Customer satisfaction reports with different Criterias and many more

What do you dislike about Intercom?
The training section is not very clear or helpful. The Project Managers have to learn the app by themselves also there is a lack in response from customer support.

What problems is Intercom solving and how is that benefiting you?
I work as Shift Supervisor for Customer/Technical Support department in an IT company. The App certainly helps many of our customers with instant answers on their training-related tickets. It also helps us pull customer satisfaction reports whenever we want.",True
9733527,2024-05-31T00:00:00,5.0,Small-Business(50 or fewer emp.),Director of Customer Success,"What do you like best about Intercom?
Easy to set up, automation helps us scale, the team loves to use it, has turned support more into ""Tier 2"" while automation deflects almost 50% of our workload.

What do you dislike about Intercom?
Sometimes it can be a bit slow, has days where load times are slower and can affect support agent work - does not happen often.

What problems is Intercom solving and how is that benefiting you?
Many customers want to find their own answers, and help articles make that simple. You can then deflect low-tier support with automation - and create easy paths to human chat when more support is needed. We've added hundreds of customers without having to add any headcount for almost 24 months and I attribute most of that ability to Intercom.",True
9950644,2024-08-06T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Support Specialist,"What do you like best about Intercom?
Intercom combines all the tools you need to handle a large volume of queries with the personal elements added in to make every interaction feel conversational. Our team uses Intercom for all customer support inquries and it works across all situations. Integrating Intercom with our software was easy and quick.

What do you dislike about Intercom?
Intercom focused heavily on their AI bot at the moment which we don't use at all, but this isn't really an issue.

What problems is Intercom solving and how is that benefiting you?
Intercom resolves our need for having one location necessary for a large variety of customer questions. It works well as a tool for live chat with our customers as well as provide them with the tools they need to help themselves in certain circumstances.",True
10401782,2024-10-23T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Service Representative,"What do you like best about Intercom?
Most of its features are great and easy to use; the intercom end support is good enough.

What do you dislike about Intercom?
Nothing so far, everything is clear and easy to access.

What problems is Intercom solving and how is that benefiting you?
Helping to connect with our users and help them through live chat.",False
10324048,2024-09-30T00:00:00,4.5,Mid-Market(51-1000 emp.),Product Development Lead,"What do you like best about Intercom?
Very intuitive, tons of options depending on your business needs, and top notch customer service!

What do you dislike about Intercom?
Quite a few pricing options/tiers. Would be nice to see more one size fits all options.

What problems is Intercom solving and how is that benefiting you?
Replaces our website search engine and helps our customers get the help they need, when they need it.",False
10257126,2024-09-16T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer Success Analyst,"What do you like best about Intercom?
It's easy to navigate, you can find various features in each of their solutions and it is very pretty too.

What do you dislike about Intercom?
It's hard to set up some configurations and many features are add-ons which makes it hard to scale when you have a smaller team

What problems is Intercom solving and how is that benefiting you?
Support conversation, communication between support and development and surveys for CS Team",True
9906192,2024-07-19T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
- Very intuitive interface
- easy to manage the inbound and the Help Center
- perfect all-in-one solution for everyday use
- amazing customer support team
- smooth integration with ticketing systems such as Jira

What do you dislike about Intercom?
I can't think of any major downsides, but I would add the possibility of changing the conversation rating even if the user left a comment. Also, when you delete an old user note, you can only edit it and it would be great to be able to delete it completely

What problems is Intercom solving and how is that benefiting you?
It helps manage chats easily and categorize them according to different subscription types, so we can easily meet the SLA. The tagging system also helps collect feedback and identify areas where we need to improve user knowledge",False
10345176,2024-10-08T00:00:00,4.0,Small-Business(50 or fewer emp.),Head of Service Delivery,"What do you like best about Intercom?
The ease for actioning customer support requests and simplifying complex internal processes into succinct customer correspondence is fantastic.

What do you dislike about Intercom?
Steep learning curve,  restrictive workflow customisation, and long deployment time hamper an otherwise essential product

What problems is Intercom solving and how is that benefiting you?
Streamlining multiple channels into manageable Teams for our agents to manage.",False
9870202,2024-07-08T00:00:00,4.0,Small-Business(50 or fewer emp.),Support Advisor (Adult Matric Preparation Programme),"What do you like best about Intercom?
Intercom is simple and very easy to use . I love that the different displays allow Support Agents to view useful and impactful customer information.It is great for quick and seamless customer support .

What do you dislike about Intercom?
It limits you from seeing related profiles.Eg Parent,child profiles .When sendinf bulk comms the filters can be complicated,making it hard to get the right comms to the right population.

What problems is Intercom solving and how is that benefiting you?
Stream lines communication from emails, chatbots and Whatsapp.
Macros help us respond quicker and our responses as an organization are aligned
Chatbots/Knowledge bases reduce ticket numbers",True
9675284,2024-05-20T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Support & Billing Specialist,"What do you like best about Intercom?
The ability to have one inbox for different departments that allows assigning to specialized teams and members.
Option to send replies to clients or notes to team members within the conversation (email).
This facilitates visibility and tracking all incoming communications in case the responsible member is unavailable or just follow-up processes.

What do you dislike about Intercom?
The fact that a ""read"" message can't be marked as ""unread"", which may give the idea of the message already being read or processed by a team member.

What problems is Intercom solving and how is that benefiting you?
Intercom has solved the problem of not having visibility across the board of customer interactions and not being able track said communications in real time. Also, when communications were carried out through individual corporate emails, these were not available to others, and if the person that the email was addresses to was unavailable, the customers/clients would not get the support needed.
This allows us to know/see what’s going on with our clients/customers and how the right supplier is being provided, thus, reducing response times for support and requests and increasing effective attention and satisfaction.",True
10147630,2024-09-02T00:00:00,4.5,Small-Business(50 or fewer emp.),Customer Service Lead Representative,"What do you like best about Intercom?
I´ve been using Intercom for the past 3 year in two different companies.
An easy to assign queries and track response, giving an ability to enhance customer service and operational efficiency.
By using features like AI Copilot for real-time information, and easy wey de manage our Help Center from in Intercam and last bus not least a very clear and continuous process of evolution in reports.
The platform’s customization options, the possibility and flexibility of connecting external apps, which is quite helpful.

What do you dislike about Intercom?
Allow the ability to invite other members to view Intercom without consuming licenses.

What problems is Intercom solving and how is that benefiting you?
Time and flexibility",True
10298169,2024-09-24T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
It's easy to track multiple support tickets all in one place. I like the note feature so I can leave notes for team members in the chat thread.

What do you dislike about Intercom?
I wish there was more customization features for Help Center articles.

What problems is Intercom solving and how is that benefiting you?
We have a somewhat complex SaaS software, so we get a lot of questions from customers. Instead of having to use a siloed solution like email, Intercom serves as our support hub. Everything is all in one place and it makes it easy to collaborate with my team.",True
10389675,2024-10-19T00:00:00,5.0,Mid-Market(51-1000 emp.),Associate,"What do you like best about Intercom?
The most helpful tool is the copilot ""FIN"".

What do you dislike about Intercom?
The Fin has limited answers to reply to the people that are contacting.

What problems is Intercom solving and how is that benefiting you?
It helps me resolve customer account issues and respond to customer inquiries about our company's products.",True
10293484,2024-09-23T00:00:00,3.5,Small-Business(50 or fewer emp.),Senior CS Manager,"What do you like best about Intercom?
The ability to answer and track multiple customers at once. It's also easy to decipher Snooed and Closed conversations which are easy to access if need be.

What do you dislike about Intercom?
Not super user-friendly for every element.

What problems is Intercom solving and how is that benefiting you?
There are multiple cases that recur daily. Macros saves a lot of time.",True
10253995,2024-09-18T00:00:00,4.0,Small-Business(50 or fewer emp.),Assistant Lead,"What do you like best about Intercom?
Best thing is that: we list our customers to waiting longest. This is very help for us.

What do you dislike about Intercom?
We dont add custom app extras, this is very tight region for us.

What problems is Intercom solving and how is that benefiting you?
We list our clients with name, priority, waiting time, closed or open conversation etc. This is very helpful",True
10026764,2024-08-20T00:00:00,5.0,Mid-Market(51-1000 emp.),Patient care advocate,"What do you like best about Intercom?
It provides a summary after each closed chat and its so much accurate
easy to use
it has made my work more efficient

What do you dislike about Intercom?
limited customization options
the cost is alot
their customer support is not that helpful

What problems is Intercom solving and how is that benefiting you?
Its copilot mode helps to resolve alot of the customer problems. Also they platform is very user friendly unlike a few I have used earlier.",True
9886853,2024-07-12T00:00:00,5.0,Enterprise(> 1000 emp.),Senior Customer Success Partner,"What do you like best about Intercom?
I love that I can easily create my macros, I can track if my customers have seen my last message, I can create campaign and only target certain customers and more

What do you dislike about Intercom?
Sometimes customers says that our intercom emaisl goes to their spam .. not sure if thats something intercom can improve.

What problems is Intercom solving and how is that benefiting you?
I am solving lots of problems specially with customer engagement messages, optmizing my time with my macros, and helping my colleagues when needed as I can see their inbox.",True
10323938,2024-09-30T00:00:00,5.0,Small-Business(50 or fewer emp.),Tecnico de IT,"What do you like best about Intercom?
It is good to be able to integrate forms into the chat window to receive information from our clients.

What do you dislike about Intercom?
So far, I haven't found anything I don't like.

What problems is Intercom solving and how is that benefiting you?
We use it to gather data on folios for the purchase of evaluations.",False
10268894,2024-09-18T00:00:00,5.0,Small-Business(50 or fewer emp.),Technical Support Specialist,"What do you like best about Intercom?
The FinAI bot is just amazing!! The way it tailors answers from the database depending on the type of question asked is just miraculous.

What do you dislike about Intercom?
I haven't noticed any yet to be honest!!

What problems is Intercom solving and how is that benefiting you?
Responding to customer queries quicky with the use of FinAI bot is just amazing!",True
10012291,2024-08-16T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Support,"What do you like best about Intercom?
I like how easy it is to use it and like how it looks too. Also, love the fact that new features are appearing.

What do you dislike about Intercom?
It's hard to say tbh. I would just recommend to keep up the great work and never stop. :)

What problems is Intercom solving and how is that benefiting you?
Intercom allows our customers to contact us via chat and we can help them with any issues they have.",False
10345480,2024-10-07T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Service Agent,"What do you like best about Intercom?
Easy to use for Chats and it helps you to respond quickly using Macros.

What do you dislike about Intercom?
Nothing I will be lying if I say there's something I don't like

What problems is Intercom solving and how is that benefiting you?
Auto reply and Macros for quick response.",False
9926617,2024-07-26T00:00:00,4.5,Mid-Market(51-1000 emp.),Account Manager,"What do you like best about Intercom?
Organisation of messages and bucket system works great, snoozing and closing message threads keeps everything tidy and allows you to focus on the queries or messages that need prioritising.

What do you dislike about Intercom?
Sometimes messages can get lost or assigned to the wrong person but this is usually user error as opposed to anything wrong with the tools available on Intercom

What problems is Intercom solving and how is that benefiting you?
It lets us organise and effectively manage customer communication and management of accounts",True
9213551,2024-02-12T00:00:00,4.5,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I'm impressed on how the Intercom was designed. You are like talking to the other user on the other side because you have the ability to check if the recipient has viewed your message or not. You can conveniently engage in conversation and access the conversation history. When you get tagged by someone, you would know who it is and you will be reminded by the alerts. The use of Macro and AI technology is highly beneficial and innovative. The frequecy of use of this service, a business relationship is build with your client and by doing so it makes them feel at ease. Connecting with customer support is effortless, whether you are using a phone or a business computer. The user-friendly functions are easily accessible at any time. The software's impressive technology gives a user the convenience and time-saving. The use of this software is highly recommended as it makes our life easy.

What do you dislike about Intercom?
It's not linking the previous conversation that created a new ticket.
It load a bit slow sometimes

What problems is Intercom solving and how is that benefiting you?
It helps us with our transactions by showing the history of our conversation. We can easily track each discussions.",True
10372824,2024-10-15T00:00:00,5.0,Small-Business(50 or fewer emp.),Senior Manager - Business Development,"What do you like best about Intercom?
Faster Response to Live Enquires and CS enquires

What do you dislike about Intercom?
Shows Gmail Enquires also which should be stopped

What problems is Intercom solving and how is that benefiting you?
Getting More Business Via Website Visits and Live Intercation with our Customers",True
9771569,2024-06-11T00:00:00,4.0,Small-Business(50 or fewer emp.),Technical support excutive,"What do you like best about Intercom?
The option to snooze chats and the ease of closing them. Automated blurbs

What do you dislike about Intercom?
Should have a option to send messages using enter button.
It should have a feature to set your status to away while replying to the current chat, that way we can stay active on current chat and not get assigned new chats before going on a break.

What problems is Intercom solving and how is that benefiting you?
It is making life easier for me and my clients by having a chat about their concern without getting into the hassel of getting on a call for petty concerns.",False
10559687,2024-11-25T00:00:00,3.5,Enterprise(> 1000 emp.),Application Support Manager,"What do you like best about Intercom?
AI integration has been great, lots of innovation at regular pace.

What do you dislike about Intercom?
Intercom doesnt have features other competitors have out of the box. Certain functionality is locked behing paywalls such as Custom Reports or overcomplicated (tickets and conversations?!)

What problems is Intercom solving and how is that benefiting you?
Provide efficient and quick support to our users.",True
9940735,2024-07-31T00:00:00,5.0,Small-Business(50 or fewer emp.),Multifamily Ninja,"What do you like best about Intercom?
Easy, intuitive setup, they model what good implementations look like in their own product which was super helpful in designing the support and onboarding interfaces for our product guided.

What do you dislike about Intercom?
I have not encountered anything yet that I would say that I disliked

What problems is Intercom solving and how is that benefiting you?
everything customer facing --- streamlined and progressive onboarding that is just in time for our customers, customer support, help desk, documentation, ticketing system",False
9891597,2024-07-15T00:00:00,5.0,Mid-Market(51-1000 emp.),Head of Customer Success,"What do you like best about Intercom?
The way that the product is perfect to engage and communicate with clients.

The possibility to integrate my client base is a differential, and the automations in contact are saving my year

What do you dislike about Intercom?
It has been lacking in the CRM department. I would love to have a relationship manager inside Intercom

What problems is Intercom solving and how is that benefiting you?
Intercom is present in all my customer journey, from onboarding to churn. It is responsible for support across all channels as well.",True
10035767,2024-08-22T00:00:00,4.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I use Intercm to interact with my customers. It is very useful tool allowing quick info sharing with customers as live chat and screenshot sharing.
Also useful is the ""ring alert"" when a new message comes up.

What do you dislike about Intercom?
When you make a typo it is not possible to edit your chat again and correct. To do that you need an admin that allows you to do it.

What problems is Intercom solving and how is that benefiting you?
It is useful when a customr wants to quicly interact with Customer Success team before going to the Support team opening a ticket.",True
10362679,2024-10-11T00:00:00,4.5,Small-Business(50 or fewer emp.),Co-Founder and CMO,"What do you like best about Intercom?
It's a really robust chat program for providing great product support.

What do you dislike about Intercom?
It was a little complicated to set up. It took our team a few weeks to create the plan for how to set up and use intercom.

What problems is Intercom solving and how is that benefiting you?
We want to streamline how our CSRs interact with customers. We wanted a central inbox and repository of articles so customers can self-help before accessing support.",False
9868188,2024-07-06T00:00:00,4.0,Small-Business(50 or fewer emp.),Customer support and loyalty specialist,"What do you like best about Intercom?
I love the Ai feature intercom implemnets

What do you dislike about Intercom?
I dislike how the shortcuts can get triggered with a single key stroke, sometimes when I'm typing, If i click away from the text box without paying attention  I end up triggering one

What problems is Intercom solving and how is that benefiting you?
Intercom is helping us and our team support our costumers in a timely manner while allowing them access to self serve articles for issues or questions they might have in an innovative way",True
9784821,2024-06-13T00:00:00,5.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
The most helpful thing is that it is easy to use. You can easily assign the conversations between different teams or users.
It is easy to implement it into any application. The team is very attentive and will keep you up to date with the lastest updates, if you run into any problems the CS team solves it very fast.
Our company uses it on a daily basis. It has alot of other useful features, such as articles, reports and you can also save contacts in it.
It's fairly easy to integrate into any team.

What do you dislike about Intercom?
Currently in my field (customer support) there are really no things I dislike about it.

What problems is Intercom solving and how is that benefiting you?
It helps with the speed of solving the problems of our costumers.",True
10560328,2024-11-25T00:00:00,5.0,Small-Business(50 or fewer emp.),Director of operations,"What do you like best about Intercom?
The ecossystem of funtions is very useful for our company

What do you dislike about Intercom?
The lack of selling functions, mainly talking about ecommerce

What problems is Intercom solving and how is that benefiting you?
Intercom is very useful when talking about the data end the helpdesk, it gave us a 360 view of our support.",True
10043222,2024-08-23T00:00:00,4.5,Mid-Market(51-1000 emp.),Account Executive,"What do you like best about Intercom?
Being able to see what our trial accounts are up to and being able to communicate directly with them while they are in active search mode.

What do you dislike about Intercom?
Some of the menus are less than intuitive.

What problems is Intercom solving and how is that benefiting you?
keeping our Sales and Technical teams in continual contact with our prospects and clients.",False
10319604,2024-09-30T00:00:00,5.0,Mid-Market(51-1000 emp.),Operations Assistant,"What do you like best about Intercom?
the best thing is to easily use it for solving Customer Problems

What do you dislike about Intercom?
no direct contact using WhatsApp for Customers

What problems is Intercom solving and how is that benefiting you?
Successfully managing customer issues and effortlessly forming contracts with them.",False
10356039,2024-10-09T00:00:00,5.0,Small-Business(50 or fewer emp.),Head of business operations,"What do you like best about Intercom?
Workflows, data , dashboards, and automation

What do you dislike about Intercom?
Customer service response time , they have never reply to me in time

What problems is Intercom solving and how is that benefiting you?
Lean Operations and information flow",True
9861759,2024-07-04T00:00:00,5.0,Enterprise(> 1000 emp.),Customer Experience Associate,"What do you like best about Intercom?
There is too many options you can choose. Intercom has option for every different type of person. It's not lagging/crashing, it's very fast. I would recommend it 10/10.

What do you dislike about Intercom?
I don't have anything that interrupts my work in Intercom. Everything is perfect.

What problems is Intercom solving and how is that benefiting you?
I can chat with people, without experiencing any issues while chatting. I tried so many different chat platforms, and all I can say is that Intercom is the best too far.",False
9792509,2024-06-14T00:00:00,5.0,Mid-Market(51-1000 emp.),Technical Support Executive,"What do you like best about Intercom?
The interface of the tool is very userfriendly and I am able to locate all the clients information in the tool itself which helps in taking quick actions.
Effectiveness of the AI chatbot in asssiting clients to resolve their issues.

What do you dislike about Intercom?
Sometime chats stay unassigned for couple of hours.

What problems is Intercom solving and how is that benefiting you?
In resolving clients issues and I am able to communicate with the clients effectively.
I can gather all the clients information in one signle tools which makes the troubleshooting more effective and quick.",True
